flight date,airline,flight_num,class,from,dep_time,to,arr_time,duration,price,stops,Unnamed: 11,Unnamed: 12
01-08-2023,Vistara,UK-808,business,Bangalore,08:00,Chennai,20:15,12h 15m,"61,302",1-stop,,
01-08-2023,Vistara,UK-864,economy,Bangalore,19:00,Chennai,19:55,24h 55m,"4,719",1-stop,,
01-08-2023,Air India,AI-503,business,Bangalore,17:50,Chennai,12:40,18h 50m,"61,302",1-stop,,
01-08-2023,Vistara,UK-854,business,Bangalore,18:25,Chennai,08:50,14h 25m,"44,944",1-stop,,
01-08-2023,Vistara,UK-866,economy,Bangalore,21:40,Chennai,08:50,11h 10m,"4,719",1-stop,,
01-08-2023,Vistara,UK-808,economy,Bangalore,08:00,Chennai,22:45,14h 45m,"6,893",1-stop,,
01-08-2023,GO FIRST,G8-385,economy,Bangalore,05:45,Delhi,14:30,08h 45m,"4,068",1-stop,,
01-08-2023,Air India,AI-640,business,Bangalore,06:45,Delhi,19:20,12h 35m,"43,159",1-stop,,
01-08-2023,GO FIRST,G8-7547,economy,Bangalore,10:00,Delhi,18:35,08h 35m,"4,068",1-stop,,
01-08-2023,AirAsia,I5-1983,economy,Bangalore,14:30,Delhi,01:10,10h 40m,"2,750",2+-stop,,
01-08-2023,Indigo,6E-455,economy,Bangalore,07:25,Delhi,14:10,06h 45m,"6,018",1-stop,,
01-08-2023,Vistara,UK-852,business,Bangalore,09:30,Delhi,23:00,13h 30m,"55,664",1-stop,,
01-08-2023,Vistara,UK-846,economy,Bangalore,08:30,Delhi,19:45,11h 15m,"4,844",1-stop,,
01-08-2023,Indigo,6E-528,economy,Bangalore,17:15,Delhi,22:40,05h 25m,"3,872",1-stop,,
01-08-2023,Vistara,UK-854,business,Bangalore,18:25,Hyderabad,07:50,13h 25m,"38,555",1-stop,,
01-08-2023,Air India,AI-573,business,Bangalore,12:50,Hyderabad,21:15,08h 25m,"45,098","1-stop
												Via PAT
												",,
01-08-2023,Indigo,6E-7071,economy,Bangalore,10:55,Hyderabad,19:20,08h 25m,"4,647",1-stop,,
01-08-2023,Air India,AI-9876,economy,Bangalore,15:15,Hyderabad,19:00,03h 45m,"1,997","1-stop
												Via KLH
												",,
01-08-2023,Air India,AI-503,economy,Bangalore,17:50,Hyderabad,11:55,18h 05m,"5,838",1-stop,,
01-08-2023,Air India,AI-808,economy,Bangalore,21:00,Hyderabad,19:20,22h 20m,"7,187",1-stop,,
01-08-2023,Vistara,UK-866,business,Bangalore,21:40,Hyderabad,20:55,23h 15m,"38,555",1-stop,,
01-08-2023,Indigo,6E-6067,economy,Bangalore,16:20,Hyderabad,17:50,01h 30m,"1,731",non-stop,,
01-08-2023,AirAsia,I5-1228,economy,Bangalore,07:30,Kolkata,13:20,05h 50m,"3,427",1-stop,,
01-08-2023,GO FIRST,G8-518,economy,Bangalore,22:50,Kolkata,12:30,13h 40m,"3,982",1-stop,,
01-08-2023,AirAsia,I5-996,economy,Bangalore,19:25,Kolkata,07:10,11h 45m,"3,427",1-stop,,
01-08-2023,Air India,AI-640,business,Bangalore,06:45,Kolkata,12:10,29h 25m,"52,594",1-stop,,
01-08-2023,Air India,AI-503,economy,Bangalore,17:50,Kolkata,19:10,25h 20m,"7,856",1-stop,,
01-08-2023,Vistara,UK-846,economy,Bangalore,08:30,Kolkata,19:55,11h 25m,"6,334",1-stop,,
01-08-2023,GO FIRST,G8-399,economy,Bangalore,22:00,Kolkata,07:30,09h 30m,"6,248",1-stop,,
01-08-2023,Air India,AI-573,economy,Bangalore,12:50,Kolkata,12:10,23h 20m,"9,653",1-stop,,
01-08-2023,Vistara,UK-810,economy,Bangalore,07:00,Mumbai,15:00,08h 00m,"6,634",1-stop,,
01-08-2023,GO FIRST,G8-118,economy,Bangalore,21:55,Mumbai,04:15,06h 20m,"6,453",1-stop,,
01-08-2023,AirAsia,I5-996,economy,Bangalore,19:25,Mumbai,06:35,11h 10m,"2,225",1-stop,,
01-08-2023,Air India,AI-9505,economy,Bangalore,09:00,Mumbai,23:05,14h 05m,"4,067","1-stop
												Via MYQ
												",,
01-08-2023,Indigo,6E-886,economy,Bangalore,09:20,Mumbai,16:35,07h 15m,"4,867",1-stop,,
01-08-2023,Air India,AI-505,business,Bangalore,10:25,Mumbai,21:15,10h 50m,"55,504",1-stop,,
01-08-2023,Air India,AI-505,business,Bangalore,10:25,Mumbai,20:00,09h 35m,"55,504",1-stop,,
01-08-2023,Air India,AI-501,business,Bangalore,13:20,Mumbai,22:10,08h 50m,"55,504",1-stop,,
01-08-2023,Air India,AI-430,economy,Chennai,09:55,Bangalore,20:05,10h 10m,"6,689",1-stop,,
01-08-2023,Air India,AI-538,economy,Chennai,20:20,Bangalore,08:55,12h 35m,"8,916",1-stop,,
01-08-2023,Vistara,UK-836,economy,Chennai,10:45,Bangalore,17:00,06h 15m,"6,501",2+-stop,,
01-08-2023,Vistara,UK-836,economy,Chennai,10:45,Bangalore,22:40,11h 55m,"6,501",2+-stop,,
01-08-2023,Vistara,UK-826,economy,Chennai,12:30,Bangalore,08:50,20h 20m,"4,803",1-stop,,
01-08-2023,Vistara,UK-836,business,Chennai,10:45,Bangalore,23:20,12h 35m,"61,164",1-stop,,
01-08-2023,GO FIRST,G8-304,economy,Chennai,13:45,Bangalore,22:45,09h 00m,"4,658",1-stop,,
01-08-2023,Air India,AI-538,business,Chennai,20:20,Bangalore,08:55,12h 35m,"61,164",1-stop,,
01-08-2023,Vistara,UK-824,business,Chennai,20:30,Delhi,09:40,13h 10m,"61,062",1-stop,,
01-08-2023,Indigo,6E-6137,economy,Chennai,09:00,Delhi,14:50,05h 50m,"5,491",1-stop,,
01-08-2023,Vistara,UK-826,economy,Chennai,12:30,Delhi,22:25,09h 55m,"8,891",1-stop,,
01-08-2023,Air India,AI-9894,economy,Chennai,08:30,Delhi,09:00,24h 30m,"3,266",1-stop,,
01-08-2023,AirAsia,I5-2461,economy,Chennai,18:00,Delhi,11:50,17h 50m,"2,502",1-stop,,
01-08-2023,Air India,AI-672,economy,Chennai,16:05,Delhi,23:55,31h 50m,"8,577",1-stop,,
01-08-2023,Air India,AI-672,business,Chennai,16:05,Delhi,21:15,05h 10m,"45,863",1-stop,,
01-08-2023,Vistara,UK-822,economy,Chennai,09:45,Delhi,18:05,08h 20m,"5,258",1-stop,,
01-08-2023,Vistara,UK-822,business,Chennai,09:45,Hyderabad,12:15,26h 30m,"41,680",1-stop,,
01-08-2023,Vistara,UK-828,economy,Chennai,07:00,Hyderabad,12:15,05h 15m,"6,092",2+-stop,,
01-08-2023,Vistara,UK-836,business,Chennai,10:45,Hyderabad,17:00,06h 15m,"52,229",1-stop,,
01-08-2023,Vistara,UK-838,business,Chennai,21:05,Hyderabad,17:00,19h 55m,"52,229",1-stop,,
01-08-2023,AirAsia,I5-821,economy,Chennai,22:35,Hyderabad,08:45,10h 10m,"1,566",1-stop,,
01-08-2023,Air India,AI-539,business,Chennai,17:00,Hyderabad,23:35,06h 35m,"52,115",1-stop,,
01-08-2023,Indigo,6E-489,economy,Chennai,20:50,Hyderabad,06:30,09h 40m,"2,678",1-stop,,
01-08-2023,Vistara,UK-824,economy,Chennai,20:30,Hyderabad,20:55,24h 25m,"6,075",2+-stop,,
01-08-2023,Air India,AI-538,economy,Chennai,20:20,Kolkata,22:20,26h 00m,"9,007",1-stop,,
01-08-2023,Vistara,UK-828,economy,Chennai,07:00,Kolkata,16:50,09h 50m,"7,152",1-stop,,
01-08-2023,GO FIRST,G8-505,economy,Chennai,17:40,Kolkata,07:55,14h 15m,"3,367",1-stop,,
01-08-2023,Vistara,UK-832,economy,Chennai,06:55,Kolkata,18:05,11h 10m,"5,996",1-stop,,
01-08-2023,Vistara,UK-838,business,Chennai,21:05,Kolkata,08:35,11h 30m,"87,924",1-stop,,
01-08-2023,Air India,AI-766,business,Chennai,11:20,Kolkata,13:55,02h 35m,"20,300",non-stop,,
01-08-2023,Vistara,UK-826,economy,Chennai,12:30,Kolkata,19:35,31h 05m,"17,394",1-stop,,
01-08-2023,Indigo,6E-6217,economy,Chennai,22:45,Kolkata,06:05,07h 20m,"3,441",1-stop,,
01-08-2023,Indigo,6E-605,economy,Chennai,13:05,Mumbai,21:35,08h 30m,"2,672",1-stop,,
01-08-2023,Air India,AI-539,business,Chennai,17:00,Mumbai,12:50,19h 50m,"50,296",1-stop,,
01-08-2023,Air India,AI-440,economy,Chennai,06:10,Mumbai,10:10,28h 00m,"4,719",1-stop,,
01-08-2023,Air India,AI-440,economy,Chennai,06:10,Mumbai,12:50,06h 40m,"4,719",1-stop,,
01-08-2023,Vistara,UK-832,economy,Chennai,06:55,Mumbai,21:35,14h 40m,"7,374",1-stop,,
01-08-2023,Air India,AI-440,economy,Chennai,06:10,Mumbai,21:35,15h 25m,"4,719",1-stop,,
01-08-2023,Vistara,UK-832,business,Chennai,06:55,Mumbai,15:00,08h 05m,"62,801",1-stop,,
01-08-2023,Air India,AI-430,economy,Chennai,09:55,Mumbai,18:00,08h 05m,"4,719",1-stop,,
01-08-2023,Air India,AI-544,economy,Delhi,17:15,Bangalore,14:20,21h 05m,"4,572",1-stop,,
01-08-2023,Vistara,UK-879,economy,Delhi,17:40,Bangalore,19:30,25h 50m,"3,391",1-stop,,
01-08-2023,Vistara,UK-975,business,Delhi,05:45,Bangalore,17:45,12h 00m,"55,599",1-stop,,
01-08-2023,Vistara,UK-975,business,Delhi,05:45,Bangalore,19:15,13h 30m,"55,599",1-stop,,
01-08-2023,GO FIRST,G8-338,economy,Delhi,10:30,Bangalore,19:40,09h 10m,"4,060",1-stop,,
01-08-2023,Air India,AI-767,business,Delhi,12:10,Bangalore,20:50,08h 40m,"53,310",1-stop,,
01-08-2023,GO FIRST,G8-7534,economy,Delhi,15:30,Bangalore,00:35,09h 05m,"4,060",1-stop,,
01-08-2023,AirAsia,I5-792,economy,Delhi,12:50,Bangalore,00:25,11h 35m,"3,605",1-stop,,
01-08-2023,AirAsia,I5-829,economy,Delhi,21:00,Chennai,08:35,11h 35m,"2,018",2+-stop,,
01-08-2023,Air India,AI-485,economy,Delhi,05:30,Chennai,11:00,29h 30m,"14,860","1-stop
												Via Vishakhapatnam
												",,
01-08-2023,AirAsia,I5-1529,economy,Delhi,09:35,Chennai,15:05,05h 30m,"3,004",1-stop,,
01-08-2023,Vistara,UK-981,economy,Delhi,21:40,Chennai,11:50,14h 10m,"5,149",1-stop,,
01-08-2023,Vistara,UK-837,business,Delhi,17:25,Chennai,20:15,02h 50m,"28,282",non-stop,,
01-08-2023,Air India,AI-877,economy,Delhi,11:00,Chennai,07:20,20h 20m,"7,028",2+-stop,,
01-08-2023,Vistara,UK-933,economy,Delhi,15:30,Chennai,23:05,07h 35m,"5,029",1-stop,,
01-08-2023,Air India,AI-868,business,Delhi,18:00,Chennai,10:55,16h 55m,"45,936",1-stop,,
01-08-2023,Indigo,6E-2478,economy,Delhi,23:25,Hyderabad,01:35,02h 10m,"2,119",non-stop,,
01-08-2023,AirAsia,I5-740,economy,Delhi,08:00,Hyderabad,17:45,09h 45m,"2,071",1-stop,,
01-08-2023,Vistara,UK-953,business,Delhi,20:40,Hyderabad,07:50,11h 10m,"39,968",1-stop,,
01-08-2023,Air India,AI-483,economy,Delhi,16:30,Hyderabad,17:35,25h 05m,"6,049",1-stop,,
01-08-2023,Vistara,UK-975,economy,Delhi,05:45,Hyderabad,20:55,15h 10m,"5,604",1-stop,,
01-08-2023,Air India,AI-678,business,Delhi,09:00,Hyderabad,21:35,12h 35m,"39,911",1-stop,,
01-08-2023,Vistara,UK-993,economy,Delhi,12:50,Hyderabad,20:55,08h 05m,"5,830",1-stop,,
01-08-2023,Vistara,UK-985,economy,Delhi,19:50,Hyderabad,07:50,12h 00m,"5,830",1-stop,,
01-08-2023,AirAsia,I5-1529,economy,Delhi,09:35,Kolkata,21:05,11h 30m,"2,505",2+-stop,,
01-08-2023,Vistara,UK-811,economy,Delhi,05:55,Kolkata,19:55,14h 00m,"10,421",2+-stop,,
01-08-2023,SpiceJet,SG-480,economy,Delhi,17:15,Kolkata,21:30,04h 15m,"4,121",1-stop,,
01-08-2023,GO FIRST,G8-7535,economy,Delhi,17:00,Kolkata,23:35,06h 35m,"6,459",1-stop,,
01-08-2023,GO FIRST,G8-2513,economy,Delhi,16:35,Kolkata,07:35,15h 00m,"7,143",1-stop,,
01-08-2023,Air India,AI-889,business,Delhi,09:25,Kolkata,16:20,06h 55m,"45,145","1-stop
												Via Guwahati
												",,
01-08-2023,Air India,AI-805,business,Delhi,20:00,Kolkata,12:10,16h 10m,"54,007",1-stop,,
01-08-2023,Air India,AI-889,business,Delhi,09:25,Kolkata,18:00,08h 35m,"42,845",1-stop,,
01-08-2023,Air India,AI-469,economy,Delhi,05:15,Mumbai,23:05,17h 50m,"4,275","1-stop
												Via Raipur
												",,
01-08-2023,Vistara,UK-951,business,Delhi,14:20,Mumbai,16:30,02h 10m,"22,484",non-stop,,
01-08-2023,Air India,AI-435,business,Delhi,05:55,Mumbai,23:25,17h 30m,"30,223",1-stop,,
01-08-2023,Vistara,UK-707,economy,Delhi,17:30,Mumbai,23:30,06h 00m,"7,651",1-stop,,
01-08-2023,Vistara,UK-943,business,Delhi,07:30,Mumbai,09:45,02h 15m,"37,263",non-stop,,
01-08-2023,Air India,AI-537,economy,Delhi,16:15,Mumbai,08:05,15h 50m,"3,894",1-stop,,
01-08-2023,Vistara,UK-945,economy,Delhi,11:40,Mumbai,14:00,02h 20m,"2,727",non-stop,,
01-08-2023,Air India,AI-544,business,Delhi,17:15,Mumbai,23:55,06h 40m,"41,730",1-stop,,
01-08-2023,Indigo,6E-102,economy,Hyderabad,17:35,Bangalore,22:00,04h 25m,"2,890",1-stop,,
01-08-2023,Vistara,UK-870,business,Hyderabad,20:35,Bangalore,10:50,14h 15m,"64,226",1-stop,,
01-08-2023,Vistara,UK-830,business,Hyderabad,10:20,Bangalore,22:40,12h 20m,"57,553",1-stop,,
01-08-2023,Vistara,UK-876,economy,Hyderabad,21:35,Bangalore,20:55,23h 20m,"5,495",1-stop,,
01-08-2023,Vistara,UK-876,business,Hyderabad,21:35,Bangalore,08:50,11h 15m,"38,670",1-stop,,
01-08-2023,Vistara,UK-830,business,Hyderabad,10:20,Bangalore,08:40,22h 20m,"57,553",1-stop,,
01-08-2023,Indigo,6E-6151,economy,Hyderabad,09:55,Bangalore,14:10,04h 15m,"2,890",1-stop,,
01-08-2023,Vistara,UK-890,business,Hyderabad,17:40,Bangalore,10:50,17h 10m,"64,226",1-stop,,
01-08-2023,Indigo,6E-413,economy,Hyderabad,06:45,Chennai,12:00,05h 15m,"2,903",1-stop,,
01-08-2023,Air India,AI-616,economy,Hyderabad,08:25,Chennai,10:55,26h 30m,"3,851",1-stop,,
01-08-2023,Air India,AI-541,economy,Hyderabad,16:15,Chennai,10:55,18h 40m,"5,934",1-stop,,
01-08-2023,Vistara,UK-870,business,Hyderabad,20:35,Chennai,09:55,13h 20m,"71,775",1-stop,,
01-08-2023,Vistara,UK-860,business,Hyderabad,06:50,Chennai,20:15,13h 25m,"52,483",1-stop,,
01-08-2023,Vistara,UK-878,economy,Hyderabad,12:55,Chennai,23:05,10h 10m,"6,350",1-stop,,
01-08-2023,Vistara,UK-874,economy,Hyderabad,08:30,Chennai,19:55,11h 25m,"6,350",1-stop,,
01-08-2023,Air India,AI-559,economy,Hyderabad,06:30,Chennai,23:35,17h 05m,"5,014",1-stop,,
01-08-2023,Vistara,UK-878,economy,Hyderabad,12:55,Delhi,19:45,06h 50m,"6,355",1-stop,,
01-08-2023,Vistara,UK-876,business,Hyderabad,21:35,Delhi,12:40,15h 05m,"52,653",1-stop,,
01-08-2023,SpiceJet,SG-4003,economy,Hyderabad,10:10,Delhi,16:35,06h 25m,"8,478",1-stop,,
01-08-2023,Indigo,6E-7271,economy,Hyderabad,05:50,Delhi,13:40,07h 50m,"4,886",1-stop,,
01-08-2023,GO FIRST,G8-426,economy,Hyderabad,22:20,Delhi,00:40,02h 20m,"2,299",non-stop,,
01-08-2023,Vistara,UK-874,business,Hyderabad,08:30,Delhi,00:55,16h 25m,"40,148",1-stop,,
01-08-2023,Vistara,UK-874,economy,Hyderabad,08:30,Delhi,20:40,12h 10m,"5,713",1-stop,,
01-08-2023,Indigo,6E-982,economy,Hyderabad,08:50,Delhi,18:45,09h 55m,"5,226",1-stop,,
01-08-2023,Air India,AI-616,economy,Hyderabad,08:25,Kolkata,08:50,24h 25m,"5,151",1-stop,,
01-08-2023,AirAsia,I5-510,economy,Hyderabad,07:20,Kolkata,13:20,06h 00m,"2,639",1-stop,,
01-08-2023,Indigo,6E-668,economy,Hyderabad,16:25,Kolkata,22:00,05h 35m,"3,816",1-stop,,
01-08-2023,SpiceJet,SG-731,economy,Hyderabad,08:00,Kolkata,21:30,13h 30m,"6,454",1-stop,,
01-08-2023,Air India,AI-541,business,Hyderabad,16:15,Kolkata,09:00,16h 45m,"52,483",1-stop,,
01-08-2023,Vistara,UK-860,business,Hyderabad,06:50,Kolkata,09:35,26h 45m,"52,596",1-stop,,
01-08-2023,Vistara,UK-860,economy,Hyderabad,06:50,Kolkata,19:35,12h 45m,"6,762",1-stop,,
01-08-2023,Air India,AI-9893,economy,Hyderabad,06:30,Kolkata,13:55,07h 25m,"4,174",1-stop,,
01-08-2023,Air India,AI-9891,economy,Hyderabad,18:10,Mumbai,11:15,17h 05m,"7,571",2+-stop,,
01-08-2023,Vistara,UK-860,economy,Hyderabad,06:50,Mumbai,15:00,08h 10m,"5,449",1-stop,,
01-08-2023,Indigo,6E-905,economy,Hyderabad,12:45,Mumbai,19:40,06h 55m,"5,662",1-stop,,
01-08-2023,Vistara,UK-870,business,Hyderabad,20:35,Mumbai,15:00,18h 25m,"65,863",1-stop,,
01-08-2023,Vistara,UK-870,economy,Hyderabad,20:35,Mumbai,09:45,13h 10m,"4,959",1-stop,,
01-08-2023,Indigo,6E-5207,economy,Hyderabad,08:30,Mumbai,10:05,01h 35m,"3,127",non-stop,,
01-08-2023,Air India,AI-840,business,Hyderabad,20:50,Mumbai,12:50,16h 00m,"46,571",1-stop,,
01-08-2023,Air India,AI-559,business,Hyderabad,06:30,Mumbai,18:00,11h 30m,"46,571",1-stop,,
01-08-2023,Vistara,UK-708,economy,Kolkata,20:25,Bangalore,11:50,15h 25m,"8,192",1-stop,,
01-08-2023,Air India,AI-763,business,Kolkata,07:00,Bangalore,00:10,17h 10m,"61,893",1-stop,,
01-08-2023,Vistara,UK-776,business,Kolkata,17:35,Bangalore,22:50,05h 15m,"53,071",1-stop,,
01-08-2023,Vistara,UK-772,economy,Kolkata,10:25,Bangalore,20:55,10h 30m,"6,257",1-stop,,
01-08-2023,AirAsia,I5-319,economy,Kolkata,13:55,Bangalore,01:25,11h 30m,"3,901",2+-stop,,
01-08-2023,Vistara,UK-776,business,Kolkata,17:35,Bangalore,19:15,25h 40m,"53,071",1-stop,,
01-08-2023,GO FIRST,G8-7562,economy,Kolkata,12:30,Bangalore,00:35,12h 05m,"6,170",1-stop,,
01-08-2023,Vistara,UK-776,economy,Kolkata,17:35,Bangalore,20:55,27h 20m,"6,257",1-stop,,
01-08-2023,AirAsia,I5-1563,economy,Kolkata,19:45,Chennai,08:30,12h 45m,"4,001",2+-stop,,
01-08-2023,Indigo,6E-496,economy,Kolkata,06:50,Chennai,15:05,08h 15m,"3,809",1-stop,,
01-08-2023,Vistara,UK-720,business,Kolkata,07:10,Chennai,20:15,13h 05m,"56,823",1-stop,,
01-08-2023,Vistara,UK-706,economy,Kolkata,10:15,Chennai,22:45,12h 30m,"6,387",1-stop,,
01-08-2023,Vistara,UK-774,economy,Kolkata,20:35,Chennai,11:50,15h 15m,"7,212",1-stop,,
01-08-2023,Vistara,UK-738,economy,Kolkata,18:45,Chennai,20:15,25h 30m,"6,069",1-stop,,
01-08-2023,Vistara,UK-706,economy,Kolkata,10:15,Chennai,19:55,33h 40m,"15,908",2+-stop,,
01-08-2023,Air India,AI-770,business,Kolkata,20:30,Chennai,19:00,22h 30m,"56,823",1-stop,,
01-08-2023,Vistara,UK-772,economy,Kolkata,10:25,Delhi,00:10,13h 45m,"6,526",1-stop,,
01-08-2023,Indigo,6E-294,economy,Kolkata,17:45,Delhi,01:15,07h 30m,"6,291",1-stop,,
01-08-2023,Air India,AI-573,economy,Kolkata,18:15,Delhi,15:55,21h 40m,"9,040",1-stop,,
01-08-2023,Vistara,UK-774,business,Kolkata,20:35,Delhi,16:55,20h 20m,"67,054",1-stop,,
01-08-2023,Vistara,UK-772,business,Kolkata,10:25,Delhi,21:35,11h 10m,"86,027",1-stop,,
01-08-2023,SpiceJet,SG-8264,economy,Kolkata,21:55,Delhi,00:25,02h 30m,"4,039",non-stop,,
01-08-2023,Vistara,UK-772,business,Kolkata,10:25,Delhi,22:25,12h 00m,"86,027",1-stop,,
01-08-2023,Air India,AI-768,business,Kolkata,15:30,Delhi,18:00,02h 30m,"28,938",non-stop,,
01-08-2023,Vistara,UK-738,business,Kolkata,18:45,Hyderabad,17:00,22h 15m,"52,958",1-stop,,
01-08-2023,Vistara,UK-708,business,Kolkata,20:25,Hyderabad,09:40,13h 15m,"52,958",1-stop,,
01-08-2023,Air India,AI-402,business,Kolkata,10:25,Hyderabad,23:35,13h 10m,"52,844",1-stop,,
01-08-2023,Indigo,6E-417,economy,Kolkata,15:00,Hyderabad,19:30,04h 30m,"4,454",1-stop,,
01-08-2023,Vistara,UK-772,economy,Kolkata,10:25,Hyderabad,20:55,10h 30m,"7,648",2+-stop,,
01-08-2023,Vistara,UK-720,business,Kolkata,07:10,Hyderabad,22:55,15h 45m,"52,958",1-stop,,
01-08-2023,Vistara,UK-774,business,Kolkata,20:35,Hyderabad,12:15,15h 40m,"49,945",1-stop,,
01-08-2023,Vistara,UK-738,economy,Kolkata,18:45,Hyderabad,09:40,14h 55m,"5,688",1-stop,,
01-08-2023,AirAsia,I5-2473,economy,Kolkata,09:40,Mumbai,20:35,10h 55m,"3,413",1-stop,,
01-08-2023,Vistara,UK-772,business,Kolkata,10:25,Mumbai,13:00,02h 35m,"32,462",non-stop,,
01-08-2023,Air India,AI-763,economy,Kolkata,07:00,Mumbai,12:50,05h 50m,"5,153",1-stop,,
01-08-2023,GO FIRST,G8-227,economy,Kolkata,06:00,Mumbai,12:50,06h 50m,"5,947",1-stop,,
01-08-2023,Air India,AI-773,business,Kolkata,17:15,Mumbai,20:05,02h 50m,"32,462",non-stop,,
01-08-2023,GO FIRST,G8-537,economy,Kolkata,16:25,Mumbai,21:25,05h 00m,"7,624",1-stop,,
01-08-2023,Vistara,UK-738,economy,Kolkata,18:45,Mumbai,11:10,16h 25m,"6,128",1-stop,,
01-08-2023,Air India,AI-402,business,Kolkata,10:25,Mumbai,20:00,09h 35m,"51,025",1-stop,,
01-08-2023,Air India,AI-442,economy,Mumbai,15:35,Bangalore,00:10,08h 35m,"6,567","1-stop
												Via IXU
												",,
01-08-2023,Air India,AI-660,business,Mumbai,18:00,Bangalore,16:15,22h 15m,"55,427",1-stop,,
01-08-2023,Air India,AI-639,economy,Mumbai,09:30,Bangalore,11:10,01h 40m,"2,153",non-stop,,
01-08-2023,Vistara,UK-958,business,Mumbai,12:25,Bangalore,20:25,08h 00m,"55,427",1-stop,,
01-08-2023,Vistara,UK-841,business,Mumbai,11:25,Bangalore,16:00,04h 35m,"40,362",1-stop,,
01-08-2023,Air India,AI-864,business,Mumbai,07:00,Bangalore,16:15,09h 15m,"55,427",1-stop,,
01-08-2023,Vistara,UK-902,economy,Mumbai,15:45,Bangalore,08:40,16h 55m,"6,515",1-stop,,
01-08-2023,Vistara,UK-960,business,Mumbai,11:55,Bangalore,20:25,08h 30m,"67,932",1-stop,,
01-08-2023,Air India,AI-888,business,Mumbai,19:00,Chennai,19:00,24h 00m,"50,357",1-stop,,
01-08-2023,Vistara,UK-988,business,Mumbai,20:55,Chennai,09:55,13h 00m,"75,480",1-stop,,
01-08-2023,Vistara,UK-821,economy,Mumbai,06:45,Chennai,08:50,02h 05m,"2,929",non-stop,,
01-08-2023,Air India,AI-806,economy,Mumbai,08:00,Chennai,19:00,11h 00m,"4,461",1-stop,,
01-08-2023,Air India,AI-660,economy,Mumbai,18:00,Chennai,08:00,14h 00m,"5,434",1-stop,,
01-08-2023,Vistara,UK-845,economy,Mumbai,06:00,Chennai,16:20,10h 20m,"8,211",2+-stop,,
01-08-2023,Vistara,UK-873,business,Mumbai,06:20,Chennai,16:20,10h 00m,"69,774",2+-stop,,
01-08-2023,Air India,AI-660,business,Mumbai,18:00,Chennai,12:40,18h 40m,"50,357",1-stop,,
01-08-2023,Air India,AI-888,business,Mumbai,19:00,Delhi,21:15,02h 15m,"22,472",non-stop,,
01-08-2023,Air India,AI-629,economy,Mumbai,19:00,Delhi,10:15,15h 15m,"4,263",1-stop,,
01-08-2023,GO FIRST,G8-365,economy,Mumbai,05:20,Delhi,09:50,04h 30m,"3,357",1-stop,,
01-08-2023,Air India,AI-685,economy,Mumbai,05:05,Delhi,16:45,11h 40m,"6,841",1-stop,,
01-08-2023,GO FIRST,G8-341,economy,Mumbai,20:15,Delhi,22:25,02h 10m,"2,362",non-stop,,
01-08-2023,Vistara,UK-994,economy,Mumbai,10:25,Delhi,12:40,02h 15m,"2,362",non-stop,,
01-08-2023,Vistara,UK-825,economy,Mumbai,09:45,Delhi,23:55,14h 10m,"11,004",1-stop,,
01-08-2023,Air India,AI-639,economy,Mumbai,09:30,Delhi,23:55,14h 25m,"6,231",1-stop,,
01-08-2023,Air India,AI-442,business,Mumbai,15:35,Hyderabad,10:30,18h 55m,"46,378","1-stop
												Via IXU
												",,
01-08-2023,Vistara,UK-996,business,Mumbai,18:30,Hyderabad,09:40,15h 10m,"61,270",1-stop,,
01-08-2023,Indigo,6E-5217,economy,Mumbai,16:20,Hyderabad,17:40,01h 20m,"2,930",non-stop,,
01-08-2023,Air India,AI-687,economy,Mumbai,16:00,Hyderabad,11:55,19h 55m,"4,215",1-stop,,
01-08-2023,Air India,AI-669,economy,Mumbai,12:00,Hyderabad,12:25,24h 25m,"5,520",1-stop,,
01-08-2023,Air India,AI-651,economy,Mumbai,09:50,Hyderabad,11:55,26h 05m,"7,623",1-stop,,
01-08-2023,Vistara,UK-950,business,Mumbai,21:55,Hyderabad,17:00,19h 05m,"58,997",1-stop,,
01-08-2023,Air India,AI-888,business,Mumbai,19:00,Hyderabad,11:55,16h 55m,"46,378",1-stop,,
01-08-2023,SpiceJet,SG-8152,economy,Mumbai,07:20,Kolkata,09:05,25h 45m,"6,154",1-stop,,
01-08-2023,Indigo,6E-939,economy,Mumbai,09:00,Kolkata,14:15,05h 15m,"6,130",1-stop,,
01-08-2023,Air India,AI-864,economy,Mumbai,07:00,Kolkata,14:30,07h 30m,"4,602",1-stop,,
01-08-2023,GO FIRST,G8-317,economy,Mumbai,06:05,Kolkata,16:30,10h 25m,"5,011",1-stop,,
01-08-2023,Vistara,UK-958,economy,Mumbai,12:25,Kolkata,19:35,07h 10m,"6,008",1-stop,,
01-08-2023,Vistara,UK-958,business,Mumbai,12:25,Kolkata,22:45,10h 20m,"50,471",1-stop,,
01-08-2023,GO FIRST,G8-345,economy,Mumbai,22:40,Kolkata,08:00,09h 20m,"5,875",1-stop,,
01-08-2023,Air India,AI-809,business,Mumbai,10:00,Kolkata,22:20,12h 20m,"50,471",1-stop,,
02-07-2023,Vistara,UK-657,economy,Bangalore,11:30,Chennai,22:45,11h 15m,"18,496",2+-stop,,
02-07-2023,Vistara,UK-812,business,Bangalore,09:45,Chennai,16:20,06h 35m,"61,302",1-stop,,
02-07-2023,Vistara,UK-866,economy,Bangalore,21:40,Chennai,11:50,14h 10m,"11,904",1-stop,,
